10/10/23,139.509995
10/11/23,139.850006
10/12/23,142.160004
10/13/23,140.649994
10/16/23,139.729996
10/17/23,140.029999
10/18/23,140.75
10/19/23,139.800003
10/20/23,138.589996
10/23/23,136.229996
10/24/23,139.160004
10/25/23,129.770004
10/26/23,124.470001
10/27/23,124.029999
10/30/23,124.459999
10/31/23,126.269997
11/1/23,125.339996
11/2/23,129.559998
11/3/23,129.089996
11/6/23,130.220001
11/7/23,131.979996
11/8/23,132.360001
11/9/23,133.360001
11/10/23,131.529999
11/13/23,133.360001
11/14/23,135.649994
11/15/23,136.639999
11/16/23,136.960007
11/17/23,137.820007
11/20/23,135.5
11/21/23,137.940002
11/22/23,139.100006
11/24/23,139.539993
11/27/23,137.570007
11/28/23,137.630005
11/29/23,138.985001
11/30/23,136.399994
12/1/23,133.320007
12/4/23,131.294006
12/5/23,130.369995
12/6/23,132.899994
12/7/23,136.600006
12/8/23,135.660004
12/11/23,133.820007
12/12/23,133.270004
12/13/23,134.544998
12/14/23,134.770004
12/15/23,132.919998
12/18/23,133.860001
12/19/23,138
12/20/23,140.330002
12/21/23,140.770004
12/22/23,142.130005
12/26/23,142.979996
12/27/23,142.830002
12/28/23,141.850006
12/29/23,140.679993
1/2/24,139.600006
1/3/24,138.600006
1/4/24,139.850006
1/5/24,138.352005
1/8/24,138
1/9/24,140.059998
1/10/24,142.520004
1/11/24,144.895004
1/12/24,144.339996
1/16/24,143.429993
1/17/24,142.910004
1/18/24,143.440002
1/19/24,146.304993
